285;36;18;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
286;36;18;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
287;36;18;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
288;36;18;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
289;37;17;1;50;2014-11-30 00:00:00;2015-01-30 00:00:00
290;37;17;2;1;2014-11-30 00:00:00;2015-01-30 00:00:00
291;37;17;3;1;2014-11-30 00:00:00;2015-01-30 00:00:00
292;37;17;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
293;37;17;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
294;37;17;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
295;37;17;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
296;37;17;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
297;38;25;1;50;2014-11-30 00:00:00;2015-01-30 00:00:00
298;38;25;2;1;2014-11-30 00:00:00;2015-01-30 00:00:00
299;38;25;3;1;2014-11-30 00:00:00;2015-01-30 00:00:00
300;38;25;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
301;38;25;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
302;38;25;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
303;38;25;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
304;38;25;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
305;39;26;1;50;2014-11-30 00:00:00;2015-01-30 00:00:00
306;39;26;2;1;2014-11-30 00:00:00;2015-01-30 00:00:00
307;39;26;3;1;2014-11-30 00:00:00;2015-01-30 00:00:00
308;39;26;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
309;39;26;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
310;39;26;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
311;39;26;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
312;39;26;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
313;40;24;1;50;2014-11-30 00:00:00;2015-01-30 00:00:00
314;40;24;2;1;2014-11-30 00:00:00;2015-01-30 00:00:00
315;40;24;3;1;2014-11-30 00:00:00;2015-01-30 00:00:00
316;40;24;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
317;40;24;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
318;40;24;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
319;40;24;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
320;40;24;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
321;41;20;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
322;41;20;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
323;41;20;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
324;41;20;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
325;41;20;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
326;41;20;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
327;41;20;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
328;41;20;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
329;42;18;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
330;42;18;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
331;42;18;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
332;42;18;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
333;42;18;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
334;42;18;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
335;42;18;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
336;42;18;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
337;43;29;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
338;43;29;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
339;43;29;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
340;43;29;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
341;43;29;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
342;43;29;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
343;43;29;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
344;43;29;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
345;44;13;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
346;44;13;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
347;44;13;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
348;44;13;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
349;44;13;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
350;44;13;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
351;44;13;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
352;44;13;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
353;45;9;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
354;45;9;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
355;45;9;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
356;45;9;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
357;45;9;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
358;45;9;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
359;45;9;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
360;45;9;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
